id,genre,track_name,artist_name,valence,energy,danceability,acousticness,instrumentalness,liveness,loudness,speechiness,tempo
1P0wLge0z6CiDMztVH0q9i,edm,Clash - Original Mix,Alesso,0.337,0.484,0.574,0.00551,0.000724,0.0406,-5.976,0.172,126.007
40FU2PFAk107qPuV4dJ4qN,edm,Freaks Orchestra,The Noisy Freaks,0.56,0.706,0.685,0.0283,0.00376,0.52,-5.013,0.0848,104.97
6A6Hwl2yBkqTnJ4UvQJzZs,edm,Underbelly,Kid Arkade,0.75,0.855,0.793,0.0231,0.396,0.31,-4.987,0.134,127.985
10uJ3ZdZEGuboHh9RVmr4j,edm,Sky High,Big Gigantic,0.409,0.814,0.547,0.00658,0.00307,0.308,-9.771,0.037,90.017
7IaecDGUsRDMlQ8fS2seW6,edm,Higher,Beatarce,0.472,0.74,0.567,0.0254,7.11e-05,0.399,-5.038,0.127,127.891
0pqcBQEac8n9Rf9fMWOZoU,edm,You & Me - Flume Remix,Flume,0.25,0.392,0.593,0.382,0.000114,0.131,-6.872,0.0257,75.065
4eTVpfb9fISH1FV4APpX2T,edm,Just Jammin',Gramatik,0.803,0.681,0.815,0.0675,0.012,0.117,-5.785,0.0854,90.008
1QD9AQejlhhIb1txPa3WYg,edm,Rock 'n' Roll (Will Take You to the Mountain),Skrillex,0.676,0.971,0.713,0.00228,2.05e-05,0.242,-1.264,0.381,128.064
2TkoUq8sPXmc4KYzKBiTWT,edm,Rabbit Whore - Original Mix,Savant,0.269,0.624,0.573,0.00474,0.0,0.185,-9.52,0.0367,135.25
3lfGAVWfr3sdcrnv7PzfrM,edm,Astral Projection,Minnesota,0.289,0.896,0.42,0.0494,0.00436,0.332,-6.968,0.542,164.973
4ZHNGs3LJODcWrU197iiwY,edm,Aviator - Original Mix,Spookem,0.349,0.775,0.712,8.48e-05,0.79,0.0325,-4.104,0.0382,128.0
2vOtnZZdtFs7AJro5XIIuG,edm,Forever,Pope,0.524,0.94,0.705,0.0749,2.92e-06,0.312,-4.966,0.0852,125.98
42prDRVUOkgzQsfSFL2mmL,edm,Killin' It,Krewella,0.219,0.909,0.514,0.00113,0.000627,0.067,-2.51,0.0369,159.972
3rHFo3c176QQnZ3Ucdbp21,edm,Burn - Remix,Ellie Goulding,0.357,0.74,0.67,0.0105,1.84e-06,0.234,-5.736,0.033,130.064
2uXQrjOL3kT5ZiLfu21onO,edm,Starlight,Various Artists,0.941,0.726,0.767,0.00239,4.64e-06,0.0422,-3.285,0.195,129.936
1eq6pDTqBszNFlnQ1owhLy,edm,Destroy It - Urban Contact Remix,Black Tiger Sex Machine,0.163,0.762,0.74,0.00254,0.776,0.252,-6.049,0.0403,128.0
2u0SSpdM9XNfzWAwoJWxzF,edm,Apollo - Original Mix,Hardwell,0.201,0.791,0.761,0.00191,0.147,0.348,-3.587,0.197,127.96
4KHDdWCH1NCtFv2mVGNkCH,edm,Stopping Us,Deorro,0.209,0.837,0.736,0.04,0.0673,0.0866,-5.304,0.146,128.02
1elKl1ciiw49uTFZ4CTbEs,edm,Maya - (Original Mix),Jenaux,0.192,0.828,0.57,0.000409,0.604,0.0765,-2.601,0.0851,127.961
1OMNuknvmUz0MIoEDtS4I1,edm,I'm Home,Various Artists,0.322,0.66,0.643,0.00277,0.131,0.382,-7.725,0.0368,102.001
1ebiFSKKdo5aEa8y2QzQqy,edm,All I Ask of You (feat. Pennybirdrabbit),Skrillex,0.696,0.909,0.774,0.0173,0.121,0.0739,-2.89,0.0365,126.977
1A3XPibNuMPTbTWlPgRfTD,edm,Trillogy,ill.gates,0.733,0.824,0.525,0.00985,0.704,0.205,-7.166,0.206,100.005
6pg1DSBjReor1j5G0Z7ozK,edm,Raise Your Weapon - Madeon Extended Remix,Various Artists,0.422,0.825,0.699,0.0176,1.98e-05,0.0663,-1.542,0.0541,126.058
3FvrHJH1p0bQ7eeXlvjVfc,edm,In The Horizon - Radio Edit,Various Artists,0.0841,0.957,0.626,0.00557,0.945,0.393,-4.923,0.0718,127.991
0cDtZgxBNJBmupoz5v84V6,edm,Doomsday Machine,Far Too Loud,0.449,0.933,0.638,0.000994,0.0304,0.0635,-2.648,0.132,127.993
0IybRjoZcqzZhOHIIhJ1vU,edm,The Spark,AFROJACK,0.499,0.929,0.629,0.134,0.0,0.134,-3.745,0.0464,126.003
100EbPCjtuBNBcNxu7Wt6p,edm,Icarus,Madeon,0.143,0.841,0.48,0.000245,0.303,0.111,-2.267,0.0529,126.113
5kC6r4q71XMzsuLAYesseb,edm,Loud Pipes,Ratatat,0.858,0.703,0.718,0.109,0.822,0.208,-7.162,0.0382,87.975
5ZrrXIYTvjXPKVQMjqaumR,edm,Without You,Dillon Francis,0.392,0.637,0.717,0.25,0.306,0.347,-3.401,0.0347,119.951
6K3kOF05SrwfbAGcwqU4s8,edm,Youth (Adventure Club Remix),Foxes,0.254,0.71,0.463,0.00785,2.11e-05,0.0668,-2.865,0.0447,139.726
5Nn2Dj7OQsGL6pgQ9iIzPp,edm,Peaceblaster '08,STS9,0.0646,0.766,0.637,0.0609,0.771,0.16,-11.867,0.0457,126.972
5ctnrRh81WicuT6prsCHYc,edm,Puppy,Netsky,0.856,0.727,0.72,0.00616,1.1e-06,0.283,-3.739,0.103,128.03
2Hq2mIgRfj60J321GueeJT,edm,Where Did I Go? - Dillon Francis & Kill Paris Remix,I See MONSTAS,0.0671,0.67,0.671,0.013,0.06,0.128,-6.39,0.0331,110.059
6NoFbdfSqgzT3Sxj7hQv9S,edm,Core - Original Mix,RL Grime,0.616,0.949,0.532,0.00168,0.923,0.309,-3.902,0.0559,149.962
05ghH87Bc09RLmS8QTKIWk,edm,Gypsie Doodle,Analogik,0.781,0.616,0.959,0.111,0.0517,0.563,-8.142,0.281,116.008
4CKlQsRoWRQHK78FyxY9CJ,electro,Le Piaf,Parov Stelar,0.366,0.613,0.772,0.00777,0.781,0.0766,-10.085,0.0532,128.001
1qhDkbB4l2hRoRI58bDWHA,electro,Call Me A Spaceman - Radio Edit,Hardwell,0.35,0.877,0.581,0.0172,0.0,0.248,-3.595,0.0486,127.952
1UPyhGntpIx9jGJ5UVtKVS,electro,Burnin' / Too Long,Daft Punk,0.35,0.793,0.602,0.000207,0.0476,0.686,-10.462,0.0946,127.016
3Ons6C3wXBMi8nYpLBMlVe,electro,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.114,0.813,0.567,0.0138,9.03e-06,0.125,-5.744,0.0581,126.044
6D5pfooPP6hi99RaXjkDsP,electro,Younger - Kygo Remix,Seinabo Sey,0.645,0.489,0.69,0.13,0.00022,0.0815,-7.938,0.0788,114.008
7hrDA2n8BVGLyHra0rBiFd,electro,Wasted,Tiësto,0.375,0.832,0.645,0.00106,0.00264,0.199,-5.595,0.0294,112.028
6GpcFTcLIc0eeR7Q7dVMXZ,electro,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,0.152,0.783,0.518,0.215,9.53e-06,0.14,-4.88,0.0406,125.985
0AhRPDuVwHkLAACbPXidb3,electro,Valentine,Justice,0.265,0.616,0.537,0.0242,0.873,0.287,-8.841,0.0551,104.57
5UH9Fbn4BHzxRvUdY1wtGY,electro,Happy,Various Artists,0.962,0.757,0.652,0.286,0.0,0.0886,-6.819,0.153,159.911
1eticIiJAJW9FrSUtOtd02,electro,Get Loose,Showtek & Noisecontrollers,0.166,0.953,0.413,0.00021,0.667,0.217,-3.609,0.132,136.341
1D61Uu7CQTMieF7Yhmt5dw,electro,Inspector Norse,Todd Terje,0.89,0.781,0.912,0.074,0.762,0.348,-7.018,0.0444,119.978
3Uf2bjapELrAhKFvb8WHDs,electro,Redline - Radio Edit,Wolfgang Gartner,0.467,0.853,0.586,0.00708,0.00311,0.401,-2.798,0.0498,128.054
72yrTOnehmi3S82axqhEkF,electro,We No Speak Americano - Original,Various Artists,0.474,0.693,0.866,0.0311,0.299,0.0969,-4.843,0.0505,124.967
3LCS3m0N3rHiomapk8VQ5a,electro,Don't Move,Phantogram,0.482,0.642,0.558,7.19e-05,0.00746,0.201,-5.206,0.0321,99.977
0UPsdEgJx6ypkfFUxD3ZHh,electro,Everyday - Netsky Remix,Rusko,0.102,0.933,0.327,0.000346,0.891,0.245,-4.981,0.0739,173.92
3xcv3R9LGJkprp0EOQvdNt,electro,When Love Takes Over (feat. Kelly Rowland),David Guetta,0.496,0.863,0.658,0.0144,0.000193,0.2,-4.64,0.0255,129.972
619bJQ9uDi8dnXzLebFI7y,electro,Sky and Sand,Paul Kalkbrenner,0.526,0.329,0.791,0.6,0.863,0.193,-12.906,0.0592,127.021
5bgYTzUDzerRFN7fp86MkQ,electro,Animal Rights,deadmau5,0.387,0.406,0.976,0.000179,0.17,0.676,-6.962,0.288,128.015
3jnZjSqydlIYAZhY8eHLEr,electro,I.D.G.A.F.O.S.,Dillon Francis,0.13,0.93,0.666,0.00168,0.000397,0.341,-3.826,0.0406,110.018
5QdaDascnFWB9Xr1IRCKIU,electro,Recess,Skrillex,0.132,0.93,0.658,0.0236,0.0,0.578,-2.912,0.141,104.018
3U5aILXwgt4VrTr1ta1AAm,electro,Years - ラジオ・エディット,Alesso,0.323,0.823,0.37,0.00234,1.91e-06,0.174,-6.245,0.0805,128.008
2YBnNbMOUUSkqncnQgkqST,electro,Ghostwriter,RJD2,0.594,0.68,0.747,0.0107,0.803,0.0964,-6.187,0.0346,93.804
0DbhBvuZpoFRR44KQimNvU,electro,Fais-Moi Mal Johnny,Boris Vian,0.678,0.609,0.641,0.827,0.0,0.108,-4.995,0.352,105.181
4w41FbeYdrRQEgF98fadFe,electro,Fransk And,Analogik,0.657,0.651,0.757,0.382,0.106,0.213,-7.708,0.193,99.992
61ChYyL3Cpo3V1LBdxQycG,electro,Paris,David Guetta,0.158,0.935,0.679,0.0128,0.842,0.0391,-4.981,0.0346,130.005
6ElXX89QyYhYtrqdZasbTh,electro,I Can't Stop,Flux Pavilion,0.205,0.775,0.513,0.000672,0.248,0.409,-7.202,0.0304,139.932
03EuhmMsEHVFI9ytainStU,electro,Kiss me twice,Hôtel Costes,0.667,0.77,0.822,0.00685,0.00435,0.119,-5.349,0.0389,120.003
3NVWHqOWoYQyewSBO3g8Mt,electro,Lazy Place,Caravan Palace,0.391,0.561,0.617,0.213,0.762,0.171,-7.471,0.0307,128.011
4aJgRbquxdUaU0xEIMQpvs,electro,Animals - Radio Edit,Martin Garrix,0.0378,0.923,0.589,0.00118,0.338,0.071,-5.461,0.0353,128.041
7Jwe4iWB1G6c7TE7fRedrm,electro,Say My Name (Radio Edit),Porter Robinson,0.14,0.931,0.604,0.000261,0.702,0.172,-5.447,0.0616,128.003
61fdvfO4VmZfkZe5I6lYAW,electro,Schwindelig - Original,Kollektiv Turmstrasse,0.33,0.517,0.698,0.046,0.587,0.252,-11.72,0.0684,99.981
6Mte3fuxLakjlwD8b5OTLK,electro,The Phantom (1930 Version),Parov Stelar,0.883,0.766,0.749,0.000151,0.569,0.0258,-7.434,0.0369,127.959
3MeFwT8zv6gcptWJdlIqgR,electro,All You Need Is Love,Avicii,0.445,0.425,0.772,0.0351,0.0247,0.0428,-4.838,0.092,125.022
7oSlMkRv5AhPnnGWdFTv20,electro,Propane Nightmares,Pendulum,0.215,0.966,0.356,0.000262,0.148,0.192,-4.13,0.0825,173.992
1inG2cgfeGVBsTCcmMIv0e,electro,Clap Your Hands,Parov Stelar,0.951,0.748,0.865,0.697,0.00689,0.506,-5.411,0.242,116.836
5obIhZr0h0XhdvZr0eRBms,electro,Maeva,Joris Delacroix,0.303,0.655,0.803,0.004,0.896,0.061,-9.617,0.0406,127.016
27oaG5I9Wyb0txvUj3Y1aK,electro,Sonnentanz (Sun Don’t Shine),Klangkarussell,0.197,0.556,0.694,0.18,0.0284,0.105,-8.558,0.0892,119.946
7G5FO7sFeC7Idwu9cXzVNl,electro,Miss You,Various Artists,0.216,0.134,0.542,0.948,0.931,0.152,-22.526,0.0367,126.954
1ph6Bncj7s3BmYp6FkIzP8,electro,A Sky Full of Stars,Coldplay,0.162,0.675,0.545,0.00617,0.00197,0.209,-6.474,0.0279,124.97
5MtqVlcRne61JpDPyul9Fk,electro,Nobody´s Fool feat. Cleo Panther,Parov Stelar,0.638,0.618,0.784,0.121,0.0001,0.0672,-8.777,0.0513,110.007
0WAzSLEO0QjqILLX00gMpr,electro,What's Up Suckaz,TJR,0.189,0.941,0.763,0.000895,0.665,0.25,-2.702,0.0455,128.004
4pWfWlnxmtUHVnzuqTTyP7,electro,Tommy's Theme - Original Mix,Noisia,0.191,0.727,0.497,0.00217,0.0428,0.124,-3.796,0.0412,73.978
0UB1ORB5L02Yb4PtXgLDj1,electronic,Roman,Housse de Racket,0.756,0.765,0.42,0.000181,0.000115,0.047,-4.229,0.0449,149.955
1yb35WfP1wdOnSfSGDxWUY,electronic,I: Ferocious Body,Born Gold,0.309,0.554,0.713,0.352,0.00418,0.65,-10.642,0.0829,130.089
4iHh9ftZKEtTmqnEYuWlm6,electronic,Eyesdown,Bonobo,0.183,0.455,0.758,0.0442,0.493,0.11,-9.199,0.12,129.976
3N6k3IfXUJB9IjKsGH6JRB,electronic,Immortal Love,Vampires Everywhere!,0.251,0.914,0.46,5.79e-06,0.00441,0.119,-4.615,0.0378,91.522
0OxB26YRmdbFpyTG36VHi1,electronic,Within,Daft Punk,0.0676,0.297,0.702,0.894,0.485,0.103,-14.116,0.0317,110.116
7Bxv0WL7UC6WwQpk9TzdMJ,electronic,U My Fantasy,Various Artists,0.3,0.651,0.837,0.0512,0.34,0.12,-7.291,0.319,133.016
3RebOrpBhBH56AY9odwyAi,electronic,Strangling Good Guys,Trailer Trash Tracys,0.538,0.836,0.428,0.213,0.0124,0.237,-4.901,0.0601,113.988
7mJ8QSg4tndSsujWDwyDV0,electronic,Timber (feat. Ke$ha),Pitbull,0.825,0.965,0.587,0.0362,0.0,0.138,-4.106,0.101,129.972
1zHlj4dQ8ZAtrayhuDDmkY,electronic,Let's Go (feat. Ne-Yo),Calvin Harris,0.875,0.882,0.71,0.00777,0.00771,0.294,-2.932,0.0595,128.016
4wkQmYpAaMe41Rc3sYZ7Vz,electronic,In My Mind (feat. Georgi Kay) - Axwell Remix,Ivan Gough,0.302,0.896,0.668,0.0393,0.00223,0.298,-5.188,0.0886,127.997
4S7J46CLuda7ayjLc2dL9v,electronic,Tomorrow,Future Islands,0.291,0.451,0.571,0.0561,0.000387,0.106,-8.524,0.03,149.99
3h5u2OgpBHKuoCxR7EwDft,electronic,Attention Whore - Original Mix,deadmau5,0.923,0.878,0.743,0.000126,0.7,0.63,-7.49,0.062,128.004
2eULHDwdAs9rWA0xtKPR7d,electronic,Lemonade,Boys Noize & Erol Alkan,0.968,0.619,0.68,0.00291,0.931,0.0805,-4.21,0.0574,129.011
0ZMmb2bnooB89sAFnwt8E4,electronic,"Disc Wars - From ""TRON: Legacy""/Score",Daft Punk,0.35,0.48,0.543,0.433,0.886,0.117,-14.551,0.0304,159.969
6sa8y1XKi2ljJd0z6sUEz3,electronic,Live for the Night,Krewella,0.533,0.843,0.499,0.0138,0.0,0.124,-2.224,0.113,127.932
0JUa73C2r5beBMhy9NXX1E,electronic,Silent Shout,The Knife,0.388,0.701,0.601,0.107,0.89,0.123,-10.488,0.0394,128.559
0hO542doVbfGDAGQULMORT,electronic,Feel It All Around,Washed Out,0.499,0.737,0.34,0.000105,0.762,0.0699,-4.681,0.0582,172.022
0BJTbkmrB2Y4E9M8qVzbYZ,electronic,Crystal Caverns 1991,Lone,0.662,0.957,0.608,0.000388,0.864,0.0878,-5.019,0.0371,140.019
2A7ZZ1tjaluKYMlT3ItSfN,electronic,A Form of Change,Simian Mobile Disco,0.125,0.496,0.607,0.603,0.815,0.0686,-11.816,0.379,125.011
2bjYwDI22vc7lHd10Y46nE,electronic,White Noise,Disclosure,0.831,0.884,0.701,0.00537,0.0011,0.402,-7.338,0.0546,120.002
7mMaJKkvMKUB4KPtWjMQ8D,electronic,Lost In Your Love,Redlight,0.882,0.876,0.728,0.0489,0.0067,0.0715,-3.763,0.102,133.927
3n6JzMMM3TLTfnuyUEfx6Y,electronic,Ghosts ‘n’ Stuff - NERO Remix,deadmau5,0.0589,0.523,0.484,0.000217,0.249,0.0777,-5.637,0.0441,139.988
6lIM02Waqq76IsZUnK2Lih,electronic,True Love (feat. Native Cell),Montag,0.155,0.698,0.222,0.00135,0.0556,0.0611,-9.489,0.0671,79.355
36awWH9vMYuxb3BzTyCjUz,electronic,Ich & Du,Philipp Poisel,0.923,0.84,0.72,0.108,0.00232,0.157,-8.312,0.0424,96.004
562p3gaG39vjLFXEto4agA,electronic,Red Lights,Tiësto,0.545,0.829,0.653,0.000739,1.5e-06,0.225,-4.783,0.0377,124.989
3bT5PDBhVj4ifU11zQvGP2,electronic,Atmosphere,Kaskade,0.393,0.77,0.585,0.0227,5.6e-06,0.0692,-4.604,0.0396,122.987
3e9iivPr1NZ0ivSGgTdvn4,electronic,Finale (feat. Nicholas Petricca),Madeon,0.172,0.863,0.42,0.00655,1.39e-05,0.147,-3.135,0.0473,92.131
0DanGj9TtgZIjJnHdTbW9v,electronic,Breakn' a Sweat - Zedd Remix,Skrillex,0.416,0.952,0.58,0.00675,0.169,0.278,-4.097,0.0646,130.041
3IBMJLY5uN014W1hTzdTRl,electronic,Afterhours - Original Mix,deadmau5 / Melleefresh,0.137,0.941,0.715,7.64e-05,0.605,0.66,-5.488,0.0502,127.996
1NeKfsLZAOo4fQHJqbBcms,electronic,Cinema (feat. Gary Go) - Radio Edit,Benny Benassi,0.424,0.841,0.482,0.0809,0.0,0.214,-2.622,0.0606,129.818
2ZyXqOSe9F7sXQdzPhV1jz,electronic,Modern Driveway,Luke Abbott,0.434,0.401,0.512,0.727,0.949,0.126,-12.192,0.0907,127.955
4RahtE3jOvD8dSmNew6Q7t,electronic,Little Secrets,Passion Pit,0.666,0.786,0.597,0.00345,0.0,0.0909,-4.248,0.0419,99.888
3kb38wezoUA8ki5jPYy3t5,electronic,Project T - Original Mix,Various Artists,0.135,0.926,0.614,0.00104,0.864,0.179,-5.677,0.037,124.997
0lDLDCow2G0L3fBlwMrXdD,electronic,Hurricane,Chew Lips,0.506,0.872,0.675,0.000653,0.000716,0.713,-6.766,0.0404,114.968
1AThxNSZQ52SPag5LykPWz,electronic,Fistful Of Silence,The Glitch Mob,0.44,0.739,0.276,0.0665,0.752,0.881,-8.851,0.0636,79.8
0ufXxeLlR055JvbQQZqAs9,electronic,Reunion,M83,0.315,0.82,0.431,5.37e-05,0.000208,0.109,-5.007,0.0477,124.028
2xwedMsRwKEtLos3oN5pt9,electronic,Blow the Roof,Flux Pavilion,0.38,0.978,0.517,0.00351,0.403,0.0848,-4.053,0.381,220.169
1DZfcSkibPHM9h8lPFT7LT,electronic,Addicted To You,Avicii,0.303,0.785,0.569,0.0505,1.12e-06,0.086,-4.057,0.0457,128.031
0xIVvRmjztR1AwuHrkhH41,electronic,"Arena - From ""TRON: Legacy""/Score",Daft Punk,0.0859,0.423,0.334,0.0173,0.994,0.0732,-13.562,0.0348,100.058
2aUDpZRSit5Zg2R6L5r6dW,electronic,Toulouse - Original Mix,Nicky Romero,0.266,0.91,0.76,0.0338,0.69,0.218,-3.842,0.101,128.001
7sCIdsYQ8Nxoj6TjB1Eb7P,electronic,Dum Dum,Baauer,0.644,0.81,0.787,0.0596,0.125,0.625,-7.822,0.0993,77.505
6mOex0b8muOcZDTBAwKBXn,electronic,Thrown,Kiasmos,0.297,0.389,0.798,0.24,0.913,0.0858,-12.305,0.0393,120.02
3R5WD5IdjyPyTIuosdo0S8,electronic,Moth,Apparat,0.754,0.764,0.857,0.751,0.621,0.123,-13.337,0.0853,125.015
6BXvSPUVossmiwVKpYIu2m,electronic,Anywhere - Original Mix,Foreign Beggars,0.481,0.954,0.52,0.0242,0.000133,0.431,-4.728,0.213,139.974
0ZSKFXpOg3F0TutUlsLzSH,electronic,Derezzed,Daft Punk,0.142,0.728,0.7,0.138,0.877,0.264,-7.299,0.109,127.98
4bJhvPYFBlyoUOo8ts3b6B,electronic,Let Her Go,Passenger,0.244,0.538,0.509,0.385,0.0,0.104,-7.335,0.0572,75.089
3imITUqEhkebNbOoS1yrWm,emo,Ashley,Escape the Fate,0.345,0.904,0.269,0.00204,0.0,0.312,-5.715,0.188,177.42
461RZaiXQvRcSjxvdbVxBq,emo,Addicted,Simple Plan,0.605,0.751,0.522,0.000491,2.22e-06,0.158,-5.46,0.0435,139.51
38z6jaLE0F13dxv28n3wlq,emo,Untitled,Brand New,0.369,0.352,0.447,0.62,0.3,0.0865,-16.435,0.0283,140.247
0IGG4kreIr85kHHaaIp3q0,emo,Hearts Burst into Fire,Bullet For My Valentine,0.0889,0.969,0.212,0.00118,0.000162,0.114,-3.664,0.123,91.523
1OqDUHFotTmZQ0khBRHnK2,emo,Coming Clean,The Get Up Kids,0.611,0.946,0.334,0.000245,0.265,0.0953,-7.42,0.0631,100.605
2NYzzOIupCB0F8zX4SG0RS,emo,"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,0.0974,0.908,0.38,0.0295,0.0,0.101,-6.425,0.193,97.613
6p4jnIWFWyLz0zUo2RD9iu,emo,"It's Not a Fashion Statement, It's a Deathwish",My Chemical Romance,0.48,0.953,0.353,0.000129,0.0,0.34,-3.635,0.0515,105.236
4fGIqy3bvjX0jz1SJHqjjo,emo,The Anthem,Good Charlotte,0.918,0.938,0.562,0.00749,0.0,0.297,-3.078,0.106,88.872
63t9x6MyYnZ9tYprnk6cty,emo,Say Something,A Great Big World,0.0765,0.147,0.407,0.857,2.89e-06,0.0913,-8.822,0.0355,141.284
2soeSOXg6lO7NA1crYT78x,emo,For Sure,American Football,0.109,0.477,0.54,0.459,0.738,0.0947,-11.227,0.0281,81.82
6VNjaZmWzm0aRXeBE1B5mM,emo,Still into You,Paramore,0.765,0.923,0.602,0.0098,0.0,0.0561,-3.763,0.044,136.01
1yjY7rpaAQvKwpdUliHx0d,emo,Spit Fountain,Algernon Cadwallader,0.363,0.881,0.177,0.00126,5.99e-06,0.384,-5.863,0.0531,176.459
4LhaRWIW9FWx6sV9AB6K2E,emo,Gloria,Mineral,0.326,0.962,0.123,0.00184,3.11e-06,0.325,-8.12,0.103,162.504
4UYvML1tWTffCZUkrM9DKQ,emo,False Pretense,The Red Jumpsuit Apparatus,0.783,0.93,0.509,0.00137,0.0,0.152,-2.689,0.0474,154.95
38DYfOsG1QROMnoHd9JPUc,emo,The Ballad of Mona Lisa,Panic! At The Disco,0.0794,0.893,0.436,0.000362,0.0,0.103,-4.18,0.0556,124.113
5rLi8B8qgk6qThwRnKHW2P,emo,The River,Good Charlotte,0.455,0.945,0.439,0.00677,0.0,0.166,-2.21,0.138,161.954
4C5h4wBpxB1KKsglKI5zVW,emo,Sweet Dreams (Are Made Of This),Marilyn Manson,0.14,0.576,0.218,0.0044,0.647,0.184,-6.938,0.0387,185.987
0Xq7FPQaLJgIHSB605YUMy,emo,Lights And Sounds,Yellowcard,0.387,0.972,0.344,8.48e-05,0.0,0.293,-3.675,0.116,167.819
4XOZaPYeMn9hcbpyS90NnD,emo,Decode - Twilight Soundtrack Version,Paramore,0.277,0.866,0.282,0.000705,0.0055,0.101,-4.223,0.0588,163.987
2ymt2b4x03JKFOIJj7YtDr,emo,Boxcar,Jawbreaker,0.867,0.953,0.324,0.00439,0.36,0.125,-7.938,0.0698,152.166
6XcLwcebkNhwn8kbXd76wX,emo,Hide and Seek,Imogen Heap,0.103,0.179,0.452,0.899,0.0,0.178,-11.165,0.0824,121.488
121so7t3AeX6nLMvxy9ZP9,emo,Breakeven,The Script,0.535,0.699,0.627,0.174,0.0,0.0789,-4.504,0.0244,94.003
38xWaVFKaxZlMFvzNff2aW,emo,My Sundown,Jimmy Eat World,0.141,0.433,0.539,0.147,0.828,0.117,-12.246,0.0273,96.196
4S2hwCTt7F6QusyrYYparO,emo,You Know How I Do,Taking Back Sunday,0.308,0.853,0.212,0.00224,0.0,0.0854,-4.781,0.0534,85.212
2OOM9QIzL3xwS0ODsjxUV4,emo,Post Script,Finch,0.289,0.837,0.411,0.000382,0.0,0.434,-5.41,0.0429,100.032
0XxaJChXTfqNkIOqlYmNOw,emo,Hang 'Em High,My Chemical Romance,0.262,0.946,0.422,0.000181,0.0,0.231,-3.145,0.0651,127.03
262RJtiqytpugV1UvDicN9,emo,Heartbeats,Various Artists,0.316,0.15,0.552,0.974,0.731,0.0698,-16.746,0.0347,87.485
7BzhqmRj3iOZXqMHqiifHr,emo,Life On Standby,Hawthorne Heights,0.326,0.734,0.343,0.0042,4.22e-06,0.0897,-5.834,0.0419,161.928
0kjcciSoI9ZinMZlwOPOGJ,emo,Beautiful Remains,Black Veil Brides,0.268,0.986,0.498,0.000646,5.05e-05,0.299,-4.507,0.109,97.558
1W7qU24wO2iFZTd9TRglr9,emo,Paperthin Hymn,Anberlin,0.536,0.597,0.298,0.00111,0.0,0.0819,-12.107,0.0343,180.434
6VSmHLLvYAAkzrYFT3LloU,emo,The Brilliant Dance,Dashboard Confessional,0.2,0.338,0.391,0.521,0.0,0.155,-8.58,0.0312,114.61
5YHrjGt5rOediEkSj3RIby,emo,Damn Regret,The Red Jumpsuit Apparatus,0.517,0.91,0.548,0.000432,0.0,0.221,-3.419,0.0459,118.967
4v42Fw0y5wOPCXTcW1BbGa,emo,At Your Funeral,Saves The Day,0.376,0.936,0.257,0.00243,0.0,0.14,-6.131,0.357,197.929
5YHWXpglx1Tplpy0T6o4Hm,emo,My Paper Heart,The All-American Rejects,0.8,0.843,0.491,0.000352,2.87e-06,0.343,-4.962,0.0413,171.978
2CCaFbnGcOkSZIkgdmvXcP,emo,Someone Like You,Adele,0.288,0.321,0.554,0.893,0.0,0.0996,-8.251,0.028,135.047
6QPKYGnAW9QozVz2dSWqRg,emo,The Blower's Daughter,Damien Rice,0.0775,0.192,0.334,0.135,9.77e-05,0.427,-13.983,0.0337,133.198
7tdXvaCZmWZJOrZE9zFXpr,emo,Soco Amaretto Lime,Brand New,0.245,0.244,0.678,0.83,0.000502,0.185,-12.735,0.0354,96.032
7tflBhZXft1NCDrytHnCYv,emo,Flavor Of The Weak,American Hi-Fi,0.488,0.967,0.39,0.000758,1.74e-05,0.302,-1.946,0.0644,151.944
1UkMAtLU8NxsddE7j4zXGO,emo,The Boys of Summer,The Ataris,0.264,0.954,0.251,0.000674,0.000132,0.0975,-2.879,0.0691,191.059
5BmagRD7Thki6O1zZwbxBy,emo,Hurricane,Something Corporate,0.337,0.915,0.38,0.00127,1.22e-06,0.116,-5.485,0.141,169.083
4LxX6vXLnrfamm2Suj6WNf,emo,"One Year, Six Months",Yellowcard,0.628,0.59,0.497,0.475,0.0,0.144,-7.101,0.026,89.975
7cADRJ05LekX8qqSkJkNRH,emo,Mass Pike,The Get Up Kids,0.813,0.905,0.447,0.0966,4.53e-05,0.326,-5.269,0.0393,124.296
0f68jFgJkvcBpj8kobLBmW,emo,The End.,My Chemical Romance,0.207,0.548,0.292,0.0827,0.0,0.414,-4.977,0.0363,175.053
6s2yqZbiPNPL1B2IeCMsUA,emo,Thunder,Boys Like Girls,0.463,0.821,0.508,0.223,0.0,0.316,-5.279,0.0395,75.057
1MrNveiYvWyKNAMiqn8xS8,emo,Red & Blue Jeans,The Promise Ring,0.811,0.653,0.527,0.000629,0.685,0.118,-7.24,0.0317,76.257
3gUmH3SGIdsQ2rzQjBmf0p,emo,Timberwolves at New Jersey,Taking Back Sunday,0.505,0.692,0.486,0.0025,0.0,0.194,-5.849,0.0731,90.596
5he4TLAwVo8tUnZFBQPy27,emo,Not With Haste,Mumford & Sons,0.108,0.475,0.391,0.552,0.000217,0.119,-10.106,0.0307,133.443
